Review,Palabras
"Castillo de San Felipe de Barajas es de visita obligada en Cartagena. es visible desde todas partes a Cartagena. es una enorme estructura, muchas plantas con una gigantesca bandera colombiana volar desde la cima. Por la noche, las luces totales de exterior como una Baliza. es precioso.cuesta unos pocos dólares para entrar ( $4 USD), pero una vez que estás en, puedes ir a todas partes dentro de la fortaleza gigante.Fuimos con un guía privado personal, que recomiendo encarecidamente. Hay guías para alquilar cerca de la entrada que hablan españold, inglés y francés. Se puede alquilar por alrededor de $7 USD. Alquilamos nuestro guía a través de nuestro hotel con un paquete turístico de la ciudad. un gran grupo turístico realmente no haría esta fortaleza justicia con toda la historia que tiene.Castillo de San Felipe de Barajas tiene mucha historia. Los túneles, los calabozos, cañones y viviendas están llenos de amplia historia. El diseño de la fortaleza es muy tácticamente hecho y sólo un guía turístico será capaz de señalar esos secretos escondidos tácticos interesante.Pasamos unos 1,5 horas allí y me pareció que podríamos pasar otro 1,5 horas allí explorar los túneles y habitaciones.Recomiendo encarecidamente visitar Castillo San Felipe de Barajas mientras en Cartagena.","['castillo', 'san', 'felipe', 'barajas', 'visita', 'obligado', 'cartagén', 'visible', 'todo', 'parte', 'cartagén', 'enorme', 'estructura', 'mucho', 'planta', 'gigantescar', 'bandera', 'colombiano', 'volar', 'cima', 'noche', 'luz', 'total', 'exterior', 'balizar', 'preciosocuesta', 'poco', 'dolar', 'entrar', 'four', 'usd', 'vez', 'poder', 'ir', 'todo', 'parte', 'dentro', 'fortaleza', 'gigantefuimos', 'guia', 'privado', 'personal', 'recomeir', 'encarecidamente', 'guia', 'alquilar', 'cerca', 'entrada', 'hablar', 'espanold', 'ingl', 'franz', 'poder', 'alquilar', 'alrededor', 'sevir', 'usd ', 'alquilamo', 'guia', 'traves', 'hotel', 'paquete', 'turistico', 'ciudad', 'gran', 'grupo', 'turistico', 'realmente', 'hario', 'fortaleza', 'justicia', 'todo', 'historia', 'tienecastillo', 'san', 'felipe', 'barajas', 'mucho', 'historia', 'tunel', 'calabozo', 'canón', 'vivienda', 'estar', 'lleno', 'amplio', 'historia', 'diseno', 'fortaleza', 'tacticamente', 'hecho', 'solo', 'guia', 'turistico', 'sero', 'capaz', 'senalar', 'secreto', 'escondido', 'tactico', 'interesantepasamos', '15', 'horas', 'alli', 'parecio', 'podriar', 'pasar', '15', 'horas', 'alli', 'explorar', 'tunel', 'habitacionesrecomeir', 'encarecidamente', 'visitar', 'castillo', 'san', 'felipe', 'barajas', 'mientras', 'cartagena']"
"Gran variedad de restaurantes,centros de artesanía y de arte también hay bares para bohemios,el estilo colonial de sus edificaciones.Lo peor cuadras enteras llenas de gente de la calle,cuyas edificaciones están en total abandono.","['gran', 'variedad', 'restaurante', 'centro', 'artesania', 'arte', 'tambien', 'bar', 'bohemio', 'estilo', 'colonial', 'edificacioneslo', 'peor', 'cuadra', 'entero', 'lleno', 'gente', 'calle', 'cuyo', 'edificación', 'estar', 'total', 'abandono']"
se come muy bien y el servicio tambien es muy bueno! Fue buena recomendacion en otra ocasión que me encuentre en puebla regresaréMás,"['comar', 'bien', 'servicio', 'tambien', 'bueno', 'buen', 'recomendacion', 'ocasion', 'encuentre', 'puebla', 'regresarema']"
"Fuimos en marzo y a primera vista era un hotel muy bonito, pero no es nada especial que sabía. Las habitaciones son anticuadas y necesitan una buena limpieza. Nuestra habitación no olor, pero nuestros amigos habitación oldía a moho. El 3Â° día estábamos teniendo agua marronáceo saliendo si nuestro grifo y en nuestro baño. La comida era normal. Parecía que tenía la misma noche tras noche de comida. Los espectáculos por la noche (si había un espectáculo esa noche) era muy bajo presupuesto. El hotel tenía una bonita piscina grande y limpia y fuimos para masajes en la playa. Yo nunca volvería porque las habitaciones en dicha viejitas.","['marzo', 'primero', 'vista', 'hotel', 'bonito', 'especial', 'sabio', 'habitación', 'anticuado', 'necesitar', 'buen', 'limpieza', 'habitacion', 'olor', 'amigo', 'habitacion', 'oldia', 'moho', '3a', 'dia', 'estabamo', 'agua', 'marronaceo', 'salir', 'si', 'grifo', 'bano', 'comida', 'normal', 'parecia', 'tenio', 'mismo', 'noche', 'tras', 'noche', 'comida', 'espectaculos', 'noche', 'si', 'habiar', 'espectaculo', 'noche', 'bajo', 'presupuesto', 'hotel', 'tenia', 'bonito', 'piscina', 'grande', 'limpio', 'masaje', 'playa', 'nunca', 'volverio', 'habitación', 'dicho', 'viejita']"
"Comimos aquí en nuestra primera noche en La Habana y la suerte de conseguir una mesa junto a la ventana (hicimos la reserva y solicitó en el momento). El entorno es muy agradable, pero el servicio es un poco lento. La comida no es nada...especial para el precio, teníamos las comidas mucho mejor por menos de la mitad de precio en noches siguientes. Lo que pagas es sin duda alguna ubicación en lugar de la comida.Más","['comer', 'aqui', 'primero', 'noche', 'habán', 'suerte', 'conseguir', 'mesa', 'junto', 'ventana', 'hicimo', 'reserva', 'solicito', 'momento', 'entorno', 'agradable', 'servicio', 'lento', 'comida', 'especial', 'precio', 'tener', 'comida', 'mejor', 'menos', 'mitad', 'precio', 'noche', 'siguiente', 'paga', 'dudar', 'alguno', 'ubicacion', 'lugar', 'comidama']"
Fiesta de sabores y excelente servicio . Me gustó mucho la calidez de su persona y la atención de su dueño.,"['fiestar', 'sabor', 'excelente', 'servicio', 'gusto', 'calidez', 'persón', 'atencion', 'dueno']"
"Tuvimos un encuentro húmedo. Un trueno enorme y la iluminación de la tarde pero no moja nuestro espíritu. Guau. Bastante impresionante arquitectura de la historia. Bien conservada y increíbles detalles. Yo personalmente creo que deberían traer de vuelta el trofeo para los equipos ganadores en su versión antigua del fútbol. 'Los ganadores se sacrifique un honor a los dioses. Pero soy un aficionado al rugby. Vale la pena ir, pero ten cuando está mojado no tiene tapa y cuando está seco es muy intensamente caliente. ! !","['encuentro', 'humedo', 'trueno', 'enorme', 'iluminacion', 'tarde', 'mojo', 'espiritu', 'guau', 'bastante', 'impresionante', 'arquitectura', 'historio', 'bien', 'conservado', 'increibl', 'detall', 'personalmente', 'creer', 'deberiar', 'traer', 'vuelta', 'trofeo', 'equipo', 'ganador', 'version', 'antiguo', 'futbol', 'ganador', 'sacrifique', 'honor', 'dioses', 'aficionado', 'rugby', 'valer', 'pena', 'ir', 'tir', 'mojado', 'tapa', 'seco', 'intensamente', 'caliente']"
Es un restaurante elegante con excelentes cortes de carne y extraordinaria calidad de pescados. Recomiendo el salmón y los tacos de camarón. De postre el creme brulé.,"['restaurante', 'elegante', 'excelente', 'corte', 'carne', 'extraordinario', 'calidad', 'pescado', 'recomeir', 'salmon', 'taco', 'camar', 'postre', 'creme', 'brule']"
"Si visitas Bogotá, no puedes perderte una excursión o un recorrido y disfrutar del paisaje bogotano.","['si', 'visita', 'bogoto', 'poder', 'perderte', 'excursion', 'recorrido', 'disfrutar', 'paisaje', 'bogotano']"
"Hermoso hotel, que visité por segunda ocasión, ya que uno de los motivos que me hizo regresar son sus protocolos sanitarios, los cuales siguen conservando y nos hicieron sentir seguros.
El restaurant Mozamare tiene una vista impresionante; alimentos de calidad y especial atención de Marisela en los desayunos y por las tardes Pedro Garcia, nos atendió con gran disposición.
Otro de los lugares donde se puede admirar el atardecer mientras disfrutas de una bebida es Insu bar, atendido por Heriberto, Ivàn y Gerardo.
Lemmon grass, se distinguió por la calidez y amabilidad de Wenceslao y de Octavio.
Las instalaciones son maravillosas, espero tener la oportunidad de volver.","['hermoso', 'hotel', 'visite', 'segundo', 'ocasion', 'motivo', 'hacer', 'regresar', 'protocolo', 'sanitario', 'cual', 'seguir', 'conservar', 'hacer', 'sentir', 'seguro', 'restaurant', 'mozamare', 'visto', 'impresionante', 'alimento', 'calidad', 'especial', 'atencion', 'marisela', 'desayuno', 'tarde', 'pedro', 'garcia', 'atendio', 'gran', 'disposicion', 'lugar', 'poder', 'admirar', 'atardecer', 'mientras', 'disfrutar', 'bebida', 'insu', 'bar', 'atendido', 'heriberto', 'iir', 'gerardo', 'lemmon', 'grass', 'distinguio', 'calidez', 'amabilidad', 'wenceslao', 'octavio', 'instalación', 'maravilloso', 'esperar', 'tener', 'oportunidad', 'volver']"
"Una zona para visitar a cualquier hora, si se es amante de las fotos los diferentes ángulos y horas del día son excelentes escenarios para hacerlo","['zona', 'visitar', 'cualquiera', 'hora', 'si', 'amantar', 'foto', 'diferente', 'angulo', 'hora', 'diar', 'excelente', 'escenario', 'hacer él']"
"Este hotel está ubicado a una corta distancia de la ciudad amurallada. Se puede ir andando, pero es más fácil tomar un taxi. El hotel es de estilo colonial, con dos alas nuevas. Me alojé en la sección más mientras mi hija y su familia nos alojamos en el ala nueva. Mi habitación era más pequeña, pero realmente todo lo que necesitaba, ya que todo lo que hicimos fue dormir en las habitaciones. Baño moderno y modernizado con refrigerador. La piscina era casi oldímpica y 10 pies de profundidad con una piscina más pequeña adjunta para niños pequeños. Los jardines estaban magníficamente cuidada con ciervos pequeños, guacamayos, loros, tucanes, osos perezosos y deambular. Los desayunos eran todo lo que pueda desear el servicio impecable. Todo el personal era más que servicial. Me pare a…","['hotel', 'ubicado', 'corto', 'distancia', 'ciudad', 'amurallado', 'poder', 'ir', 'andar', 'mas', 'facil', 'tomar', 'taxi', 'hotel', 'estilo', 'colonial', 'dos', 'ala', 'nuevo', 'aloje', 'seccion', 'mas', 'mientras', 'hija', 'familia', 'alojar', 'ala', 'nuevo', 'habitacion', 'mas', 'pequena', 'realmente', 'necesitar', 'hicimo', 'dormir', 'habitación', 'bano', 'moderno', 'modernizado', 'refrigerador', 'piscinar', 'casi', 'oldimpico', 'tar', 'pi', 'profundidad', 'piscinar', 'mas', 'pequena', 'adjunto', 'nino', 'pequeno', 'jardín', 'magnificamente', 'cuidado', 'ciervo', 'pequeno', 'guacamayo', 'loro', 'tucán', 'oso', 'perezoso', 'deambular', 'desayuno', 'poder', 'desear', 'servicio', 'impecable', 'personal', 'mas', 'servicial', 'pare']"
"Este es un hotel que es muy acogedor las habitaciones son cheveres grandes y cómodas, lo que se vuelve un poco aburridor es el sentido de cada cosa q se consumé toca pagarlo enseguida y siempre hay que estar firmando por todo, pero de resto excelente hotel.","['hotel', 'acogedor', 'habitaciones', 'chever', 'grande', 'comoda', 'volver', 'aburridor', 'cada', 'cosa', 'q', 'consume', 'tocar', 'pagar él', 'enseguida', 'siempre', 'firmar', 'resto', 'excelente', 'hotel']"
"El baño estaba súper sucio ,el wifi no funcionaba, ni el aire acondicionado no lo recomiendo para nada , creo que lo único que está más o menos es su ubicación qu es por lo que yo lo elegí , para visitar el centro histórico, pero hasta eso queda bastante retirado de el ,yo personalmente no regresaré ","['bano', 'super', 'sucio', 'wifi', 'funcionar', 'aire', 'acondicionado', 'recomeir', 'creer', 'unico', 'mas', 'menos', 'ubicacion', 'qu', 'elegi', 'visitar', 'centro', 'historico', 'quedar', 'bastante', 'retirado', 'personalmente', 'regresarir']"
"Nos encantó la experiencia de visitar este zoológico, debemos de estar orgullosos de tener un santuario de animales que protegen y cuidan la vida animal. El espectáculo de las aves excelente. Ojalá sigamos apoyando estos lugares. Experiencia altamente recomendada.","['encanto', 'experiencia', 'visitar', 'zoologico', 'deber', 'orgulloso', 'tener', 'santuario', 'animal', 'protegen', 'cuidar', 'vida', 'animal', 'espectaculo', 'aves', 'excelente', 'ojala', 'sigar', 'apoyar', 'lugar', 'experiencia', 'altamente', 'recomendado']"
"Para comer, tomar y dejar su huella!!! 
Bien pequeña pero como mucha historia y anecdotas de todas partes del mundo!
Asi sea q pases solo a mirar....","['comer', 'tomar', 'dejar', 'huella', 'bien', 'pequenar', 'mucho', 'historia', 'anecdota', 'todo', 'parte', 'mundo', 'asi', 'q', 'pase', 'solo', 'mirar']"
"Después de nadar, nos dirigimos hacia el pescado azul para el almuerzo bajo una sombrilla. Ceviche, ensalada del dia bike rosada y eran todos muy buenos. El servicio y el ambiente también son muy agradables. Fue un día muy caliente, húmedo y apreciamos el ventilador que se puso para los patrones. Lo recomiendo.","['despues', 'nadar', 'dirigimo', 'hacia', 'pescado', 'azul', 'almuerzo', 'bajo', 'sombrilla', 'ceviche', 'ensalado', 'dio', 'bike', 'rosado', 'buen', 'servicio', 'ambiente', 'tambien', 'agradable', 'diar', 'caliente', 'humedo', 'apreciar', 'ventilador', 'poner', 'patrón', 'recomeir']"
"Maravilloso y enorme crepes para el desayuno. Una gran variedad de huevos, salchicha y hierbas lleno crepes. No más tortillas para mí. Sólo crepes!","['maravilloso', 'enorme', 'crepes', 'desayuno', 'gran', 'variedad', 'huevo', 'salchicho', 'hierba', 'lleno', 'crep', 'mas', 'tortilla', 'solo', 'crepes']"
"Encantadoras en la noche o temprano por las mañanas cuando el Malecón cobra vida pero por lo demás ... Bastante regular, mirando a la pared de cemento, el agua estaba parcialmente contaminada","['encantadora', 'noche', 'temprano', 'manana', 'malecon', 'cobra', 'vida', 'demar', 'bastante', 'regular', 'mirar', 'pared', 'cemento', 'agua', 'parcialmente', 'contaminado']"
"Ya estando en el parque, una parada obligada es el museo, pregunta por el show de luces en el horno, al cual se agregan efectos como chispas y fuego, esto mientras ves un vídeo de la fundición.Muy ilustrativo!Recomendable!","['parque', 'parado', 'obligado', 'museo', 'preguntar', 'show', 'luz', 'horno', 'agreguir', 'efecto', 'chispas', 'fuego', 'mientras', 'ves', 'video', 'fundicionmuy', 'ilustrativo', 'recomendable']"
"A mi me sorprendió pero a mal. El famosísimo Malecón de La Habana, resulto ser un paseo marítimo con un murete de hormigon, pegado a una carretera de dos carriles por sentido con circulación constante y edificios medio en ruinas. Para mi nada en especial.","['sorprendio', 'mal', 'famosisimo', 'malecon', 'habana', 'resulto', 'ser', 'pasear', 'maritimo', 'murete', 'hormigon', 'pegado', 'carretera', 'dos', 'carril', 'circulacion', 'constante', 'edificio', 'medio', 'ruina', 'especial']"
"Excelente servicio, quedamos encantados, por ahí volveremos otro dia, se logro el objetivo que perseguíamos y descansamos por el fin de semana, además la ubicación es muy buena pues tiene muchas cosas cerca para visitar.","['excelente', 'servicio', 'quedar', 'encantado', 'ahi', 'volverer', 'dia', 'logro', 'objetivo', 'perseguiamos', 'descansar', 'fin', 'semana', 'adema', 'ubicacion', 'buen', 'pues', 'mucho', 'cosa', 'cerca', 'visitar']"
"Pedimos mixto , paleta , riñonada y arrachera me gusto, esta mejor el gran pastor o san carlos, baños sucios y viejos.","['pedir', 'mixto', 'paleto', 'rinonado', 'arrachera', 'gusto', 'mejor', 'gran', 'pastor', 'san', 'carlos', 'bano', 'sucio', 'viejo']"
"Impresiona un cementerio tan bonito y bien conservado. Como nos dijo un cubano : todos los que no están ahí, estàn acá!","['impresionar', 'cementerio', 'tanto', 'bonito', 'bien', 'conservado', 'decir', 'cubano', 'estan', 'ahi', 'estar', 'aca']"
"Caminamos muchas veces por aquí, el sol es fuerte y pega, a la noche y sobre todo los domingos se llena de gente.","['caminar', 'mucho', 'vez', 'aqui', 'sol', 'fuerte', 'pega', 'noche', 'domingo', 'lleno', 'gente']"
"Pedí una habitación “premium” y las habitaciones NO son de youña hotel 5 estrellas, varias cosas necesitan mantenimiento y otras no funcionan bien, de hecho son bastante malas. Hay cortos en la electricidad. Algunos camarer@s son muy amables, pero la mayoria no atienden bien. En la cafetería en repetidas ocaciones no había quien atendiera y cuando había, atendían de mala gana, con pereza y mala cara, cómo si lo que les pedía fuera regalado. El desayuno es muy regular, fue exacta el mismo los 4 días que estuve hospedado. No hay muchas opciones.","['pedi', 'habitacion', 'premium', 'habitación', 'youna', 'hotel', 'five', 'estrellas', 'varios', 'cosa', 'necesitar', 'mantenimiento', 'funcionar', 'bien', 'hecho', 'bastante', 'mala', 'corto', 'electricidad', 'camarer', 's', 'amable', 'mayorio', 'atender', 'bien', 'cafeterio', 'repetido', 'ocación', 'habio', 'atender', 'habia', 'atendiar', 'malo', 'ganar', 'pereza', 'malo', 'cara', 'si', 'pedir', 'regalado', 'desayuno', 'regular', 'exacto', 'mismo', 'four', 'dias', 'hospedado', 'mucho', 'opción']"
"2015 Enero fuimos en unas vacaciones de golf de ILT, que estaba programado para residencias Marival Resorts de lujo pero había un problema, las habitaciones no estaban listas. Recibimos una carta de ILT indicando que estaban mejorando a Villa La Estancia en sus gastos. El Flyer acompañante mostró un complejo hermoso. Es un hermoso complejo por desgracia no estábamos realmente allí sino habitaciones en el complejo más viejo al lado, la Villa Del Palmar Flamingos. Me siento que puedo revisión Villa La Estancia, aunque ya que son hermana resorts y nuestro paquete de todo incluido incluye ambos complejos.
Las habitaciones eran modernas 2 habitaciones suites con cocinas, lavadoras y secadoras y grandes balcones. (Algunos de nuestro grupo no te alojas allí) tiene una hermosa y amplia piscina con un bar en la piscina. Disfrutamos del hoyo 19, el restaurante de la piscina. De hecho nos gustó mucho los tacos, las quesadillas de pescado que otra persona se quejaron. El servicio era muy bueno, ya que era el servicio alrededor de la piscina.
No estábamos impresionados con el restaurante principal. El servicio era lento y diría que el frutti de Mare era mejor en nuestra Pasta Pamadoro local que estaba allí. Preferimos los restaurantes en flamencos.
La única cosa que no puede ser mejor es que el complejo está en la playa y es una playa que no está invadido por vendedores ambulantes. Nadie te molesta si sólo quieres sentarte o si quieres caminar, y puedes caminar por millas hacia ambos lados.
Siento que ILT no siga por su promesa pero tuvimos la oportunidad de disfrutar Villa la Estancia sin quedarse allí y lo recomiendo a cualquiera.
Leer menos","['two', 'thousand', 'and', 'fifteir', 'enero', 'uno', 'vacación', 'golf', 'ilt', 'programado', 'residencia', 'marival', 'resorts', 'lujo', 'habia', 'problema', 'habitación', 'listo', 'recibir', 'carta', 'ilt', 'indicar', 'mejorar', 'villa', 'estancia', 'gasto', 'flyer', 'acompanante', 'mostro', 'complejo', 'hermoso', 'hermoso', 'complejo', 'desgracia', 'estabamos', 'realmente', 'alli', 'sino', 'habitación', 'complejo', 'mas', 'viejo', 'lado', 'villa', 'palmar', 'flamingo', 'siento', 'poder', 'revision', 'villa', 'estancia', 'aunque', 'hermanar', 'resorts', 'paquete', 'incluido', 'incluir', 'ambos', 'complejo', 'habitación', 'moderno', 'two', 'habitación', 'suite', 'cocina', 'lavadora', 'secadora', 'grande', 'balcón', 'grupo', 'alojas', 'alli', 'hermoso', 'amplio', 'piscina', 'bar', 'piscina', 'disfrutar', 'hoyo', 'nineteir', 'restaurante', 'piscinar', 'hecho', 'gusto', 'taco', 'quesadilla', 'pescado', 'persona', 'quejar', 'servicio', 'bueno', 'servicio', 'alrededor', 'piscinar', 'estabamo', 'impresionado', 'restaurante', 'principal', 'servicio', 'lento', 'diria', 'frutti', 'mare', 'mejor', 'pasta', 'pamadoro', 'local', 'alli', 'preferir', 'restaurante', 'flamenco', 'unicar', 'cós', 'poder', 'ser', 'mejor', 'complejo', 'playo', 'plair', 'invadir', 'vendedor', 'ambulante', 'nadie', 'molestar', 'si', 'solo', 'quieres', 'sentarte', 'si', 'querer', 'caminar', 'poder', 'caminar', 'milla', 'hacia', 'ambos', 'lado', 'sentir', 'ilt', 'seguir', 'promés', 'oportunidad', 'disfrutar', 'villa', 'estancia', 'quedar él', 'alli', 'recomeir', 'cualquiera', 'leer', 'menos']"
